station,frequency,norm
94.5,3523.4375,136.789251
94.5,3527.34375,85.491835
94.5,3531.25,193.866939
94.5,3535.15625,152.501313
94.5,3539.0625,188.467312
94.5,3542.96875,169.086793
94.5,3546.875,145.831011
94.5,3550.78125,174.863116
94.5,3554.6875,200.255996
94.5,3558.59375,98.796377
94.5,3562.5,179.078934
94.5,3566.40625,200.194001
94.5,3570.3125,164.639083
94.5,3574.21875,159.78291
94.5,3578.125,127.885714
94.5,3582.03125,108.436318
94.5,3585.9375,55.160436
94.5,3589.84375,79.066839
94.5,3593.75,54.98313
94.5,3597.65625,138.816481
94.5,3601.5625,56.462893
94.5,3605.46875,116.15769
94.5,3609.375,172.82031
94.5,3613.28125,48.411768
94.5,3617.1875,127.530059
94.5,3621.09375,45.551081
94.5,3625.0,68.87916
94.5,3628.90625,112.445076
94.5,3632.8125,41.294458
94.5,3636.71875,58.841494
94.5,3640.625,56.180289
94.5,3644.53125,94.950334
94.5,3648.4375,100.541991
94.5,3652.34375,56.057983
94.5,3656.25,110.434386
94.5,3660.15625,93.936929
94.5,3664.0625,73.238336
94.5,3667.96875,22.559477
94.5,3671.875,65.190123
94.5,3675.78125,47.744114
94.5,3679.6875,37.236515
94.5,3683.59375,99.66845
94.5,3687.5,88.54155
94.5,3691.40625,106.414968
94.5,3695.3125,98.063872
94.5,3699.21875,50.610283
94.5,3703.125,20.173694
94.5,3707.03125,105.29527
94.5,3710.9375,40.765916
94.5,3714.84375,66.267177
94.5,3718.75,172.53342
94.5,3722.65625,133.107745
94.5,3726.5625,50.661464
94.5,3730.46875,141.723141
94.5,3734.375,35.333376
94.5,3738.28125,74.932641
94.5,3742.1875,149.082998
94.5,3746.09375,63.179098
94.5,3750.0,58.686821
94.5,3753.90625,81.416116
94.5,3757.8125,82.592209
94.5,3761.71875,114.618472
94.5,3765.625,131.479087
94.5,3769.53125,29.95181
94.5,3773.4375,86.282883
94.5,3777.34375,94.116764
94.5,3781.25,168.034164
94.5,3785.15625,133.313273
94.5,3789.0625,103.5332
94.5,3792.96875,29.223448
94.5,3796.875,64.356904
94.5,3800.78125,26.07719
94.5,3804.6875,13.476865
94.5,3808.59375,59.235508
94.5,3812.5,7.309308
94.5,3816.40625,75.847101
94.5,3820.3125,85.513416
94.5,3824.21875,61.654431
94.5,3828.125,195.972804
94.5,3832.03125,195.300692
94.5,3835.9375,182.893589
94.5,3839.84375,162.994986
94.5,3843.75,50.343121
94.5,3847.65625,166.521959
94.5,3851.5625,238.237475
94.5,3855.46875,207.94495
94.5,3859.375,200.41538
94.5,3863.28125,200.87722
94.5,3867.1875,132.797101
94.5,3871.09375,225.243137
94.5,3875.0,171.412306
94.5,3878.90625,339.215589
94.5,3882.8125,528.795533
94.5,3886.71875,515.114764
94.5,3890.625,362.591203
94.5,3894.53125,155.45228
94.5,3898.4375,43.690825
94.5,3902.34375,214.097967
94.5,3906.25,225.985004
94.5,3910.15625,157.636085
94.5,3914.0625,166.284554
94.5,3917.96875,97.244019
94.5,3921.875,162.291996
94.5,3925.78125,139.991695
94.5,3929.6875,131.368013
94.5,3933.59375,131.386714
94.5,3937.5,45.448841
94.5,3941.40625,165.84697
94.5,3945.3125,148.192382
94.5,3949.21875,108.854368
94.5,3953.125,166.656985
94.5,3957.03125,41.884722
94.5,3960.9375,166.967752
94.5,3964.84375,54.578907
94.5,3968.75,121.390964
94.5,3972.65625,78.004429
94.5,3976.5625,67.741147
94.5,3980.46875,95.576615
94.5,3984.375,61.060334
94.5,3988.28125,78.700779
94.5,3992.1875,76.486509
94.5,3996.09375,75.117313
94.5,4000.0,81.123701
97.9,0.0,9433.554881
97.9,3.90625,64.192886
97.9,7.8125,27.248184
97.9,11.71875,32.236129
97.9,15.625,81.308741
97.9,19.53125,39.927618
97.9,23.4375,17.065869
97.9,27.34375,29.741899
97.9,31.25,40.517233
97.9,35.15625,24.836009
97.9,39.0625,44.399543
97.9,42.96875,63.013064
97.9,46.875,15.848728
97.9,50.78125,56.924792
97.9,54.6875,62.0206
97.9,58.59375,18.002707
97.9,62.5,28.745391
97.9,66.40625,19.486418
97.9,70.3125,56.599137
97.9,74.21875,74.838611
97.9,78.125,45.35167
97.9,82.03125,68.576294
97.9,85.9375,27.36554
97.9,89.84375,47.123898
97.9,93.75,56.852667
97.9,97.65625,33.568565
97.9,101.5625,30.909524
97.9,105.46875,56.744679
97.9,109.375,27.424692
97.9,113.28125,34.582456
97.9,117.1875,40.503291
97.9,121.09375,32.555995
97.9,125.0,23.682361
97.9,128.90625,11.541743
97.9,132.8125,86.385437
97.9,136.71875,54.988215
97.9,140.625,63.120176
97.9,144.53125,38.477636
97.9,148.4375,66.113155
97.9,152.34375,66.411488
97.9,156.25,45.295856
97.9,160.15625,38.868113
97.9,164.0625,53.096194
97.9,167.96875,51.929717
97.9,171.875,14.690076
97.9,175.78125,31.599628
97.9,179.6875,43.16229
97.9,183.59375,35.971668
97.9,187.5,32.891068
97.9,191.40625,46.11473
97.9,195.3125,15.63025
97.9,199.21875,28.115262
97.9,203.125,53.058471
97.9,207.03125,38.799696
97.9,210.9375,30.856806
97.9,214.84375,49.852544
97.9,218.75,50.923479
97.9,222.65625,50.571261
97.9,226.5625,49.993458
97.9,230.46875,42.768866
97.9,234.375,28.090482
97.9,238.28125,36.907892
97.9,242.1875,54.159485
97.9,246.09375,60.469025
97.9,250.0,35.96119
97.9,253.90625,38.588785
97.9,257.8125,15.836043
97.9,261.71875,23.680325
97.9,265.625,36.130273
97.9,269.53125,67.637025
97.9,273.4375,50.653969
97.9,277.34375,16.267091
97.9,281.25,13.779737
97.9,285.15625,35.445012
97.9,289.0625,34.124578
97.9,292.96875,46.970505
97.9,296.875,35.398574
97.9,300.78125,12.400831
97.9,304.6875,34.536184
97.9,308.59375,29.169837
97.9,312.5,39.176898
97.9,316.40625,26.736773
97.9,320.3125,53.664826
97.9,324.21875,28.489932
97.9,328.125,18.205729
97.9,332.03125,29.639297
97.9,335.9375,34.661837
97.9,339.84375,25.510731
97.9,343.75,21.838062
97.9,347.65625,52.820477
97.9,351.5625,44.739197
97.9,355.46875,32.11344
97.9,359.375,29.562081
97.9,363.28125,36.199456
97.9,367.1875,38.996666
97.9,371.09375,33.736029
97.9,375.0,35.254383
97.9,378.90625,23.412011
97.9,382.8125,20.77486
97.9,386.71875,22.657038
97.9,390.625,24.490276
97.9,394.53125,34.764558
97.9,398.4375,35.453486
97.9,402.34375,19.774593
97.9,406.25,30.097153
97.9,410.15625,31.616102
97.9,414.0625,53.450017
97.9,417.96875,48.099698
97.9,421.875,27.747159
97.9,425.78125,65.450066
97.9,429.6875,11.849223
97.9,433.59375,28.08405
97.9,437.5,15.780012
97.9,441.40625,35.058666
97.9,445.3125,27.49399
97.9,449.21875,36.585779
97.9,453.125,51.393241
97.9,457.03125,38.329838
97.9,460.9375,27.030817
97.9,464.84375,29.190679
97.9,468.75,26.892881
97.9,472.65625,13.197086
97.9,476.5625,22.740307
97.9,480.46875,30.604803
97.9,484.375,23.038907
97.9,488.28125,25.521395
97.9,492.1875,28.112036
97.9,496.09375,33.237854
97.9,500.0,42.718103
97.9,503.90625,41.967038
97.9,507.8125,4.030059
97.9,511.71875,36.489698
97.9,515.625,26.770086
97.9,519.53125,34.09509
97.9,523.4375,17.787577
97.9,527.34375,33.702536
97.9,531.25,7.394029
97.9,535.15625,53.040025
97.9,539.0625,15.105697
97.9,542.96875,27.888443
97.9,546.875,22.226088
97.9,550.78125,28.400313
97.9,554.6875,39.257783
97.9,558.59375,22.987174
97.9,562.5,46.650925
97.9,566.40625,25.136954
97.9,570.3125,17.702391
97.9,574.21875,30.303894
97.9,578.125,2.59606
97.9,582.03125,19.65344
97.9,585.9375,15.259259
97.9,589.84375,39.131314
97.9,593.75,30.903495
97.9,597.65625,44.145748
97.9,601.5625,70.671017
97.9,605.46875,50.031992
97.9,609.375,32.273116
97.9,613.28125,26.536467
97.9,617.1875,12.415689
97.9,621.09375,49.808382
97.9,625.0,18.819547
97.9,628.90625,39.939922
97.9,632.8125,10.461177
97.9,636.71875,61.979745
97.9,640.625,31.411375
97.9,644.53125,24.34205
97.9,648.4375,52.507158
97.9,652.34375,17.318359
97.9,656.25,12.282788
97.9,660.15625,42.830624
97.9,664.0625,31.151302
97.9,667.96875,57.135087
97.9,671.875,33.908939
97.9,675.78125,49.431342
97.9,679.6875,27.160801
97.9,683.59375,10.973467
97.9,687.5,13.936935
97.9,691.40625,28.894749
97.9,695.3125,31.004014
97.9,699.21875,36.36406
97.9,703.125,27.960905
97.9,707.03125,51.980268
97.9,710.9375,13.949825
97.9,714.84375,72.093193
97.9,718.75,13.906928
97.9,722.65625,43.386648
97.9,726.5625,43.202649
97.9,730.46875,33.690175
97.9,734.375,15.400659
97.9,738.28125,34.069659
97.9,742.1875,29.469556
97.9,746.09375,6.438301
97.9,750.0,10.871919
97.9,753.90625,39.507069
97.9,757.8125,26.009551
97.9,761.71875,37.942245
97.9,765.625,35.166507
97.9,769.53125,29.564584
97.9,773.4375,42.74822
97.9,777.34375,26.142431
97.9,781.25,12.545416
97.9,785.15625,53.629261
97.9,789.0625,21.847202
97.9,792.96875,46.154512
97.9,796.875,23.048364
97.9,800.78125,11.058732
97.9,804.6875,25.107879
97.9,808.59375,31.368661
97.9,812.5,26.730489
97.9,816.40625,51.290309
97.9,820.3125,19.526539
97.9,824.21875,9.267902
97.9,828.125,7.879027
97.9,832.03125,17.818774
97.9,835.9375,44.636004
97.9,839.84375,44.954123
97.9,843.75,34.140253
97.9,847.65625,23.787719
97.9,851.5625,52.330579
97.9,855.46875,30.84399
97.9,859.375,45.62794
97.9,863.28125,11.925818
97.9,867.1875,48.915907
97.9,871.09375,58.396272
97.9,875.0,21.085753
97.9,878.90625,20.124924
97.9,882.8125,38.19416
97.9,886.71875,28.069477
97.9,890.625,38.531804
97.9,894.53125,40.974257
97.9,898.4375,46.981297
97.9,902.34375,44.463362
97.9,906.25,19.476008
97.9,910.15625,9.986822
97.9,914.0625,28.918812
97.9,917.96875,16.381087
97.9,921.875,24.943405
97.9,925.78125,22.569716
97.9,929.6875,52.21937
97.9,933.59375,54.424127
97.9,937.5,45.404915
97.9,941.40625,19.966847
97.9,945.3125,20.128057
97.9,949.21875,38.522871
97.9,953.125,60.453154
97.9,957.03125,47.380448
97.9,960.9375,48.769606
97.9,964.84375,15.759145
97.9,968.75,70.280344
97.9,972.65625,83.242251
97.9,976.5625,39.849058
97.9,980.46875,61.794815
97.9,984.375,24.672
97.9,988.28125,48.952871
97.9,992.1875,29.034983
97.9,996.09375,17.855987
97.9,1000.0,41.840134
97.9,1003.90625,22.030319
97.9,1007.8125,49.98795
97.9,1011.71875,107.104875
97.9,1015.625,56.498673
97.9,1019.53125,46.499813
97.9,1023.4375,41.130898
97.9,1027.34375,61.2843
97.9,1031.25,88.848179
97.9,1035.15625,80.513127
97.9,1039.0625,23.630137
97.9,1042.96875,38.422736
97.9,1046.875,95.833085
97.9,1050.78125,93.424281
97.9,1054.6875,46.414559
97.9,1058.59375,79.603963
97.9,1062.5,81.275778
97.9,1066.40625,25.382037
97.9,1070.3125,27.565676
97.9,1074.21875,63.263305
97.9,1078.125,11.879583
97.9,1082.03125,50.47546
97.9,1085.9375,20.64648
97.9,1089.84375,109.508438
97.9,1093.75,79.408126
97.9,1097.65625,96.521866
97.9,1101.5625,20.423057
97.9,1105.46875,68.203836
97.9,1109.375,66.73754
97.9,1113.28125,80.230033
97.9,1117.1875,38.866457
97.9,1121.09375,110.606018
97.9,1125.0,45.469854
97.9,1128.90625,60.436205
97.9,1132.8125,43.451056
97.9,1136.71875,22.375774
97.9,1140.625,149.031614
97.9,1144.53125,119.021506
97.9,1148.4375,51.319337
97.9,1152.34375,25.902081
97.9,1156.25,30.647747
97.9,1160.15625,52.275327
97.9,1164.0625,39.479037
97.9,1167.96875,100.622788
97.9,1171.875,69.218909
97.9,1175.78125,184.164215
97.9,1179.6875,46.262491
97.9,1183.59375,120.929912
97.9,1187.5,9.402862
97.9,1191.40625,77.13906
97.9,1195.3125,143.969856
97.9,1199.21875,104.178426
97.9,1203.125,48.835458
97.9,1207.03125,130.849059
97.9,1210.9375,109.991257
97.9,1214.84375,70.383805
97.9,1218.75,51.851984
97.9,1222.65625,104.040914
97.9,1226.5625,42.039493
97.9,1230.46875,39.416921
97.9,1234.375,112.879039
97.9,1238.28125,198.170286
97.9,1242.1875,90.261226
97.9,1246.09375,89.932844
97.9,1250.0,93.134339
97.9,1253.90625,50.342831
97.9,1257.8125,88.357825
97.9,1261.71875,61.923823
97.9,1265.625,58.149968
97.9,1269.53125,187.065185
97.9,1273.4375,107.918345
97.9,1277.34375,57.513481
97.9,1281.25,35.590894
97.9,1285.15625,68.012159
97.9,1289.0625,167.409171
97.9,1292.96875,139.593713
97.9,1296.875,58.163106
97.9,1300.78125,101.68761
97.9,1304.6875,43.815512
97.9,1308.59375,66.914099
97.9,1312.5,211.557202
97.9,1316.40625,141.430655
97.9,1320.3125,92.687724
97.9,1324.21875,437.59047
97.9,1328.125,152.501374
97.9,1332.03125,137.367939
97.9,1335.9375,150.402029
97.9,1339.84375,115.140868
97.9,1343.75,141.961501
97.9,1347.65625,379.876698
97.9,1351.5625,81.294115
97.9,1355.46875,259.091649
97.9,1359.375,143.700889
97.9,1363.28125,147.893965
97.9,1367.1875,163.129625
97.9,1371.09375,250.490707
97.9,1375.0,199.118317
97.9,1378.90625,169.157274
97.9,1382.8125,306.446416
97.9,1386.71875,76.428313
97.9,1390.625,101.498582
97.9,1394.53125,299.801444
97.9,1398.4375,186.205832
97.9,1402.34375,111.439158
97.9,1406.25,146.285043
97.9,1410.15625,260.087077
97.9,1414.0625,61.95262
97.9,1417.96875,348.787929
97.9,1421.875,34.489881
97.9,1425.78125,83.470136
97.9,1429.6875,226.520368
97.9,1433.59375,244.498637
97.9,1437.5,138.309583
97.9,1441.40625,38.238542
97.9,1445.3125,42.857314
97.9,1449.21875,153.21682
97.9,1453.125,73.510927
97.9,1457.03125,65.985557
97.9,1460.9375,96.277111
97.9,1464.84375,108.324591
97.9,1468.75,118.823493
97.9,1472.65625,62.879874
97.9,1476.5625,141.973579
97.9,1480.46875,67.965588
97.9,1484.375,21.337803
97.9,1488.28125,48.220465
97.9,1492.1875,72.864673
97.9,1496.09375,49.866465
97.9,1500.0,62.115089
97.9,1503.90625,78.049985
97.9,1507.8125,147.815258
97.9,1511.71875,111.547324
97.9,1515.625,47.666092
97.9,1519.53125,30.366874
97.9,1523.4375,140.245505
97.9,1527.34375,135.223876
97.9,1531.25,112.943178
97.9,1535.15625,19.191791
97.9,1539.0625,57.525235
97.9,1542.96875,83.595758
97.9,1546.875,45.533285
97.9,1550.78125,25.611991
97.9,1554.6875,37.294965
97.9,1558.59375,57.731143
97.9,1562.5,31.548115
97.9,1566.40625,76.030246
97.9,1570.3125,38.004841
97.9,1574.21875,62.173164
97.9,1578.125,22.975162
97.9,1582.03125,45.469281
97.9,1585.9375,18.196592
97.9,1589.84375,81.93803
97.9,1593.75,89.260101
97.9,1597.65625,74.280391
97.9,1601.5625,83.912745
97.9,1605.46875,100.945707
97.9,1609.375,46.518856
97.9,1613.28125,26.146019
97.9,1617.1875,130.644923
97.9,1621.09375,5.128664
97.9,1625.0,46.828974
97.9,1628.90625,28.319538
97.9,1632.8125,17.339433
97.9,1636.71875,69.563412
97.9,1640.625,28.999887
97.9,1644.53125,125.438956
97.9,1648.4375,48.270262
97.9,1652.34375,94.405803
97.9,1656.25,94.140983
97.9,1660.15625,34.286527
97.9,1664.0625,27.396442
97.9,1667.96875,122.546657
97.9,1671.875,60.580182
97.9,1675.78125,128.613231
97.9,1679.6875,60.725427
97.9,1683.59375,65.9824
97.9,1687.5,18.873752
97.9,1691.40625,79.748502
97.9,1695.3125,185.977005
97.9,1699.21875,29.810872
97.9,1703.125,63.444907
97.9,1707.03125,34.871785
97.9,1710.9375,44.092484
97.9,1714.84375,55.534309
97.9,1718.75,82.9765
97.9,1722.65625,42.73951
97.9,1726.5625,44.381689
97.9,1730.46875,87.607677
97.9,1734.375,131.189796
97.9,1738.28125,21.553966
97.9,1742.1875,41.562699
97.9,1746.09375,74.23892
97.9,1750.0,58.810805
97.9,1753.90625,72.341
97.9,1757.8125,40.210132
97.9,1761.71875,88.16157
97.9,1765.625,58.498928
97.9,1769.53125,49.615485
97.9,1773.4375,100.904333
97.9,1777.34375,42.314683
97.9,1781.25,123.767377
97.9,1785.15625,42.50546
97.9,1789.0625,27.1392
97.9,1792.96875,12.768198
97.9,1796.875,77.896481
97.9,1800.78125,5.72361
97.9,1804.6875,68.963434
97.9,1808.59375,9.408227
97.9,1812.5,84.483813
97.9,1816.40625,50.057608
97.9,1820.3125,46.126374
97.9,1824.21875,62.123369
97.9,1828.125,56.903497
97.9,1832.03125,65.540697
97.9,1835.9375,83.022547
97.9,1839.84375,112.044758
97.9,1843.75,45.14098
97.9,1847.65625,61.147857
97.9,1851.5625,23.430103
97.9,1855.46875,101.175538
97.9,1859.375,80.680035
97.9,1863.28125,31.855259
97.9,1867.1875,25.810323
97.9,1871.09375,22.887169
97.9,1875.0,102.092379
97.9,1878.90625,37.197814
97.9,1882.8125,77.601127
97.9,1886.71875,39.218069
97.9,1890.625,52.200234
97.9,1894.53125,30.226193
97.9,1898.4375,50.925908
97.9,1902.34375,10.17629
97.9,1906.25,7.550337
97.9,1910.15625,46.343114
97.9,1914.0625,125.062253
97.9,1917.96875,68.294084
97.9,1921.875,26.348903
97.9,1925.78125,36.487348
97.9,1929.6875,58.602329
97.9,1933.59375,113.199241
97.9,1937.5,68.371289
97.9,1941.40625,65.799189
97.9,1945.3125,26.203421
97.9,1949.21875,7.710829
97.9,1953.125,68.45794
97.9,1957.03125,25.066938
97.9,1960.9375,14.605561
97.9,1964.84375,85.608917
97.9,1968.75,70.892397
97.9,1972.65625,62.21169
97.9,1976.5625,34.889309
97.9,1980.46875,28.626534
97.9,1984.375,67.509895
97.9,1988.28125,65.771265
97.9,1992.1875,68.72073
97.9,1996.09375,24.081058
97.9,2000.0,62.1765
97.9,2003.90625,47.771965
97.9,2007.8125,65.323667
97.9,2011.71875,46.835552
97.9,2015.625,37.699546
97.9,2019.53125,72.142119
97.9,2023.4375,64.321766
97.9,2027.34375,14.576278
97.9,2031.25,52.25826
97.9,2035.15625,54.908279
97.9,2039.0625,21.82608
97.9,2042.96875,26.496956
97.9,2046.875,37.727049
97.9,2050.78125,88.561826
97.9,2054.6875,15.266265
97.9,2058.59375,46.436242
97.9,2062.5,19.503133
97.9,2066.40625,40.179855
97.9,2070.3125,68.02511
97.9,2074.21875,45.782196
97.9,2078.125,59.116898
97.9,2082.03125,37.154596
97.9,2085.9375,41.008389
97.9,2089.84375,18.032837
97.9,2093.75,86.112196
97.9,2097.65625,67.239601
97.9,2101.5625,43.837808
97.9,2105.46875,40.239314
97.9,2109.375,47.925357
97.9,2113.28125,60.854132
97.9,2117.1875,12.274606
97.9,2121.09375,74.864476
97.9,2125.0,5.629038
97.9,2128.90625,28.85523
97.9,2132.8125,32.006609
97.9,2136.71875,14.872825
97.9,2140.625,36.704419
97.9,2144.53125,22.787389
97.9,2148.4375,41.904647
97.9,2152.34375,58.156083
97.9,2156.25,34.192978
97.9,2160.15625,49.506275
97.9,2164.0625,27.212274
97.9,2167.96875,47.506589
97.9,2171.875,65.463159
97.9,2175.78125,11.660591
97.9,2179.6875,20.708746
97.9,2183.59375,37.259372
97.9,2187.5,57.15888
97.9,2191.40625,42.430955
97.9,2195.3125,20.802737
97.9,2199.21875,37.432387
97.9,2203.125,18.028828
97.9,2207.03125,34.327257
97.9,2210.9375,43.718247
97.9,2214.84375,20.599776
97.9,2218.75,37.50628
97.9,2222.65625,25.571751
97.9,2226.5625,29.052695
97.9,2230.46875,58.700939
97.9,2234.375,43.048622
97.9,2238.28125,27.712007
97.9,2242.1875,35.585909
97.9,2246.09375,40.940051
97.9,2250.0,42.167461
97.9,2253.90625,24.657889
97.9,2257.8125,22.501967
97.9,2261.71875,38.358697
97.9,2265.625,24.248431
97.9,2269.53125,35.514129
97.9,2273.4375,30.540966
97.9,2277.34375,13.74405
97.9,2281.25,34.778009
97.9,2285.15625,35.622584
97.9,2289.0625,32.890914
97.9,2292.96875,13.395904
97.9,2296.875,25.246137
97.9,2300.78125,22.799834
97.9,2304.6875,37.954464
97.9,2308.59375,36.572721
97.9,2312.5,30.978219
97.9,2316.40625,23.394008
97.9,2320.3125,11.511728
97.9,2324.21875,37.552633
97.9,2328.125,39.636974
97.9,2332.03125,67.322076
97.9,2335.9375,13.695358
97.9,2339.84375,26.528241
97.9,2343.75,26.850392
97.9,2347.65625,8.143486
97.9,2351.5625,43.663786
97.9,2355.46875,56.719102
97.9,2359.375,55.407792
97.9,2363.28125,41.122165
97.9,2367.1875,17.178693
97.9,2371.09375,60.09929
97.9,2375.0,28.820398
97.9,2378.90625,54.034227
97.9,2382.8125,48.967522
97.9,2386.71875,27.333861
97.9,2390.625,62.618444
97.9,2394.53125,96.135534
97.9,2398.4375,32.130858
97.9,2402.34375,65.313183
97.9,2406.25,42.785124
97.9,2410.15625,15.663597
97.9,2414.0625,39.003272
97.9,2417.96875,12.46253
97.9,2421.875,40.211806
97.9,2425.78125,71.500106
97.9,2429.6875,36.443844
97.9,2433.59375,36.306778
97.9,2437.5,54.594844
97.9,2441.40625,57.869422
97.9,2445.3125,58.659585
97.9,2449.21875,30.746279
97.9,2453.125,64.040008
97.9,2457.03125,30.539427
97.9,2460.9375,31.560925
97.9,2464.84375,80.225142
97.9,2468.75,27.332831
97.9,2472.65625,54.026402
97.9,2476.5625,77.552705
97.9,2480.46875,27.293755
97.9,2484.375,32.286445
97.9,2488.28125,39.62048
97.9,2492.1875,9.179049
97.9,2496.09375,49.58738
97.9,2500.0,25.762423
97.9,2503.90625,65.419073
97.9,2507.8125,26.319544
97.9,2511.71875,73.895048
97.9,2515.625,75.887947
97.9,2519.53125,123.814479
97.9,2523.4375,95.620374
97.9,2527.34375,28.844428
97.9,2531.25,33.171164
97.9,2535.15625,40.818716
97.9,2539.0625,24.842444
97.9,2542.96875,21.679959
97.9,2546.875,26.603215
97.9,2550.78125,51.278117
97.9,2554.6875,99.62789
97.9,2558.59375,15.573154
97.9,2562.5,63.090625
97.9,2566.40625,78.122089
97.9,2570.3125,31.920948
97.9,2574.21875,26.990227
97.9,2578.125,23.673767
97.9,2582.03125,46.467396
97.9,2585.9375,55.288665
97.9,2589.84375,53.927665
97.9,2593.75,46.240028
97.9,2597.65625,56.563635
97.9,2601.5625,18.495596
97.9,2605.46875,111.148957
97.9,2609.375,59.727799
97.9,2613.28125,35.123528
97.9,2617.1875,16.402468
97.9,2621.09375,35.263398
97.9,2625.0,62.284237
97.9,2628.90625,26.082718
97.9,2632.8125,24.934658
97.9,2636.71875,42.213688
97.9,2640.625,63.367805
97.9,2644.53125,38.136763
97.9,2648.4375,66.328046
97.9,2652.34375,68.848838
97.9,2656.25,112.87112
97.9,2660.15625,66.9746
97.9,2664.0625,59.778322
97.9,2667.96875,97.371714
97.9,2671.875,70.585825
97.9,2675.78125,54.393949
97.9,2679.6875,64.866446
97.9,2683.59375,19.694146
97.9,2687.5,57.91965
97.9,2691.40625,81.037908
97.9,2695.3125,55.38083
97.9,2699.21875,61.094845
97.9,2703.125,33.906139
97.9,2707.03125,61.747706
97.9,2710.9375,76.407087
97.9,2714.84375,16.562077
97.9,2718.75,92.617508
97.9,2722.65625,117.455063
97.9,2726.5625,32.167334
97.9,2730.46875,108.536354
97.9,2734.375,46.816351
97.9,2738.28125,78.481383
97.9,2742.1875,45.946265
97.9,2746.09375,117.085266
97.9,2750.0,83.598248
97.9,2753.90625,54.769524
97.9,2757.8125,110.313634
97.9,2761.71875,30.096603
97.9,2765.625,53.993668
97.9,2769.53125,20.377595
97.9,2773.4375,13.557335
97.9,2777.34375,71.709627
97.9,2781.25,6.141388
97.9,2785.15625,26.830389
97.9,2789.0625,61.619026
97.9,2792.96875,27.633891
97.9,2796.875,65.773876
97.9,2800.78125,53.306016
97.9,2804.6875,20.529263
97.9,2808.59375,42.915349
97.9,2812.5,32.655849
97.9,2816.40625,44.882011
97.9,2820.3125,25.241531
97.9,2824.21875,71.981107
97.9,2828.125,99.339679
97.9,2832.03125,44.453001
97.9,2835.9375,50.013715
97.9,2839.84375,16.529814
97.9,2843.75,35.565001
97.9,2847.65625,21.406792
97.9,2851.5625,25.700235
97.9,2855.46875,13.893205
97.9,2859.375,10.092782
97.9,2863.28125,10.80288
97.9,2867.1875,51.796945
97.9,2871.09375,46.508727
97.9,2875.0,54.853789
97.9,2878.90625,56.006957
97.9,2882.8125,57.024715
97.9,2886.71875,30.685103
97.9,2890.625,33.397005
97.9,2894.53125,16.878797
97.9,2898.4375,18.965704
97.9,2902.34375,37.206502
97.9,2906.25,48.106529
97.9,2910.15625,52.605997
97.9,2914.0625,57.707208
97.9,2917.96875,13.316749
97.9,2921.875,15.092546
97.9,2925.78125,16.830268
97.9,2929.6875,19.139183
97.9,2933.59375,17.162204
97.9,2937.5,24.271057
97.9,2941.40625,26.594051
97.9,2945.3125,40.718772
97.9,2949.21875,45.245015
97.9,2953.125,34.525559
97.9,2957.03125,43.793643
97.9,2960.9375,44.801471
97.9,2964.84375,59.53898
97.9,2968.75,38.41912
97.9,2972.65625,62.879325
97.9,2976.5625,11.297112
97.9,2980.46875,21.981028
97.9,2984.375,50.820894
97.9,2988.28125,23.942496
97.9,2992.1875,59.925
97.9,2996.09375,44.153286
97.9,3000.0,30.968207
97.9,3003.90625,43.884873
97.9,3007.8125,30.360185
97.9,3011.71875,56.551594
97.9,3015.625,30.190478
97.9,3019.53125,26.071696
97.9,3023.4375,33.189475
97.9,3027.34375,17.491811
97.9,3031.25,26.570306
97.9,3035.15625,32.120284
97.9,3039.0625,24.747243
97.9,3042.96875,57.41987
97.9,3046.875,37.921815
97.9,3050.78125,25.341499
97.9,3054.6875,27.288426
97.9,3058.59375,17.64149
97.9,3062.5,50.526259
97.9,3066.40625,28.229452
97.9,3070.3125,25.965884
97.9,3074.21875,26.407364
97.9,3078.125,40.586231
97.9,3082.03125,40.953722
97.9,3085.9375,35.056481
97.9,3089.84375,46.521025
97.9,3093.75,36.70063
97.9,3097.65625,38.856961
97.9,3101.5625,18.097017
97.9,3105.46875,6.312618
97.9,3109.375,19.682225
97.9,3113.28125,21.73914
97.9,3117.1875,23.300507
97.9,3121.09375,27.809427
97.9,3125.0,19.384892
97.9,3128.90625,35.551615
97.9,3132.8125,23.398066
97.9,3136.71875,39.320306
97.9,3140.625,47.032683
97.9,3144.53125,20.891011
97.9,3148.4375,53.289397
97.9,3152.34375,35.628665
97.9,3156.25,21.430977
97.9,3160.15625,23.043975
97.9,3164.0625,20.395334
97.9,3167.96875,38.980867
97.9,3171.875,39.326476
97.9,3175.78125,10.828359
97.9,3179.6875,16.911929
97.9,3183.59375,33.449892
97.9,3187.5,25.803251
97.9,3191.40625,24.928813
97.9,3195.3125,28.373705
97.9,3199.21875,44.876279
97.9,3203.125,22.163239
97.9,3207.03125,11.23078
97.9,3210.9375,25.729001
97.9,3214.84375,15.287818
97.9,3218.75,46.382576
97.9,3222.65625,7.639825
97.9,3226.5625,21.202582
97.9,3230.46875,17.352729
97.9,3234.375,2.242827
97.9,3238.28125,22.710767
97.9,3242.1875,19.300684
97.9,3246.09375,17.198959
97.9,3250.0,25.864368
97.9,3253.90625,34.239262
97.9,3257.8125,23.376243
97.9,3261.71875,8.278794
97.9,3265.625,25.540304
97.9,3269.53125,6.539448
97.9,3273.4375,15.767739
97.9,3277.34375,1.129244
97.9,3281.25,17.548255
97.9,3285.15625,15.544307
97.9,3289.0625,27.16493
